i1,i2,i3,i4,i5,i6
0.23197472440590444,0.4221641213679597,0.8662072914234693,-0.4359152980746977,0.22438404196404715,0.11956755780573605
-0.13042872176960563,0.6815448947058913,0.6010012246540327,-0.43799657977988404,-0.7709737262788203,-0.8271521052277917
-0.5705650262582505,-0.08538356054217122,-0.7032559126260958,-0.14481518797622897,-0.8995514854787843,-0.37720008112456593
-0.8586329788343697,0.27647470320257006,-1.4325311728572139,0.9324005749901215,0.25328250004510644,0.4661161173776387
-0.3210158992647184,-0.1500505691550349,-0.3971152291684303,0.6173776426177338,-0.2664517768857681,0.4947813235799065
0.13928524063186126,0.4004263397033442,-0.1235339284949652,0.6100602808709301,1.0573170614752847,0.301798875246872
0.4338609743105273,-0.017311624327390918,0.35766360795694047,-0.7290072935849476,-0.38485144105962205,0.06638313704115373
0.24694546825766528,0.9347134218842013,-0.5642580172581328,0.5397806705609134,-0.013594788805680783,-0.14502910427255616
-1.2999112911319641,-1.4547052786760037,-1.203811650866277,-1.5101733446062742,-1.9675838663205028,-1.7919767935289992
-0.8639241751671178,-1.2661267739445952,-1.2439920748734306,-0.9262398912912067,-0.5886205487422393,-0.6830439855768782
-0.06595324564569208,0.7158406417805958,0.9452014822801369,-0.46185532672042096,-0.18099457740668956,-0.054964628849655695
0.33593747892912595,0.18760695883904815,0.06950379824542777,1.2354136408308396,0.423894886687471,1.20587710133509
-0.8213759070093813,-0.5141403978322812,0.37409527919399554,0.9324851308799156,1.1690263110497392,0.3761942267146078
-1.2859498783692103,-0.8392256323692066,-0.617890170142037,-0.22216689194208736,0.21603539503831165,-0.3530588657593854
-0.6355054392072054,-1.2082537198135932,-0.47932431711271917,-0.3648298186279716,-0.7341941173900419,-0.3909474688546066
0.4166353817148319,0.24956323141250109,1.2989532340810168,-1.3421262258466853,-1.2791973463554542,-2.110961820286338
-0.031080833320851153,0.2430950320038759,0.0073496263192247,0.8553992632404167,0.16924324935278862,0.767936016003101
-0.5921586646736154,-0.6457686185411545,-0.5281662631778042,-1.2145529658507865,-0.4002081327734234,-2.085772822894806
-0.8959412497326902,-0.26975364954941944,0.030553566818424534,-0.10583422533584941,-0.17341086652840756,-0.5399490817552248
0.6468958455949005,0.6413729117632734,0.24679197929666938,0.4739452451733033,0.1739809093902457,-0.22573704961815247
1.571505127859432,1.2152067295301379,1.1098803735905085,0.6315224946389806,-1.0421423447496698,-0.7254178712368775
-1.335052122470327,-0.9041990656289138,-0.8220581394822033,-0.6372257827950049,-0.46238901221591444,-0.31306068549727856
1.4177569461356072,1.1796595257511053,0.036669819584165236,0.9457372479514662,0.5352483852913597,0.10377245091552367
0.651180018762778,0.23083070084854873,0.564238685849776,-0.35108466015849954,0.050031475009702786,0.35844749658665936
1.2165603265461364,1.1070250917001503,0.37065382826688387,-0.4200715757753218,-1.0321721205300367,-0.47418293189172955
-0.6092462248185376,-1.2381744153582162,-0.6364438370566342,-0.6408222224706992,-0.5150602647530362,-0.7440352894713431
0.23978404349022847,-0.0454804275563207,-0.45719552196674174,-0.8027750828989988,-0.2207790128059126,-0.10095272309484227
-0.0667014586284777,0.026089905525269463,1.1017079819453772,-0.590489535874515,-0.6665378907831749,-0.3425856994429922
-1.089100924459317,-1.3015201010331179,-1.373096989394754,-1.262939502192328,-1.302856934066774,-1.1802250044669362
1.3613585295238222,0.4947343528053033,0.6604075960919881,0.48176777840700874,0.5919414983045931,0.28126499828191676
0.6955022092405214,1.3145233640883998,0.7286263414934392,1.5183603618968189,1.9469949448251187,2.735770326511454
0.21257745915065124,0.743130049996746,0.42555185689699815,-0.39803808112607003,-1.0853958229195575,-0.43617828297180317
-1.3509444730172082,-1.8183692727020684,-1.22725365661745,0.25574903316061254,-0.3663220248603568,-0.42445008491782815
-1.224746351620452,-0.6330819166450394,-0.44267218877102066,-0.7702165413808424,-0.4214957058345685,-0.0746554706289776
-0.22557070629009962,0.218154821797806,0.13913407082643464,-0.6244235337795339,0.56020610962085,-0.36809788749453176
1.338681806979142,0.8536364399305243,0.5685713696179822,-0.5812267098636797,0.20047943060479834,-0.5384894471364006
0.20481141121571572,0.4082325050097737,-0.5214370187518831,-0.7084996518308462,-1.126961725078751,-1.0157074973915579
-1.0398545299314017,-1.346300612718803,-0.41375183787776126,-0.7735192371454148,-0.16623202389713154,-0.3803136477555476
0.4918670550882368,0.023631628124766046,0.02844723320795759,1.3569911800975536,0.9416543508815599,1.5327985025267905
0.4951056207908784,0.512216430465628,0.8319636848451131,1.4514242215220712,0.5878707010561152,0.8623049270851647
-0.7985511656392198,-0.5417033716153677,-0.6786413594017469,-0.26885293387631193,-0.7999379969393079,-0.9525385240658648
-0.30748765890410323,-1.809398415762577,-1.6181892044788282,-0.3185651330029415,-0.661476261083855,-0.4432132481693035
1.0237588715323462,1.4626891275600509,2.3504387134239995,-0.0733725412278542,-0.2204016042387495,-0.666121448382534
0.4029408618391462,-0.4647112240508033,0.6577342731256123,-0.2580254232791524,-1.260450700231595,-0.8877621660121684
0.26289442240494176,0.3220143669076189,0.6954153893871191,-0.5368628955726985,0.7048708737712128,0.6552791083879734
-0.24238273535662636,-1.2399116316569265,-0.5600730363685102,0.5065320596720572,-1.3041650055781469,-0.192751198664792
-1.010223286505571,-0.06212330563655427,-0.7398490551910268,0.4731583009737506,0.49079318542324374,1.1058127841444958
-0.5778712353032655,-0.35585850849049716,-1.0480436900342547,-0.4902968555656918,-1.3296808265086673,-1.1330125824935982
-1.0151027753656283,-1.6358629484843288,-0.7829803931196053,0.44563639956198847,0.06957052271742795,-0.6580892401909237
1.223557984037345,1.5422301906846125,0.2682685154813178,-0.1977422897181772,0.7513020204783278,0.3124916377107075
0.11905916502938745,0.7906678397884597,0.14209322903100052,0.5128466837659768,1.4164093430336717,0.09793433027556506
0.7076923998735227,1.2049170606959068,1.1227163074879727,0.06908424888597389,-0.10414152152076545,1.2582978279805757
-0.07103335198639057,-0.47178053824725363,0.17983400994519785,0.7948229267619369,0.654280797076832,1.0068785278617571
-0.08476627073537041,0.7106129694083365,1.2377469700022175,1.4812603854317448,1.046835013063677,0.868269640127566
-0.16051234139982434,-0.1605277319631469,-0.10297228527191313,-0.5489116331706546,-1.6708107046511316,-0.46006657765779446
-1.1002935024875597,-0.6088537060366438,-1.3823096024507917,1.7818104059426796,1.59350780136393,1.5190573291871243
0.6793410061912851,1.6389258905748065,1.3797748333202469,-0.6936208597574063,0.11297662545867708,0.12456035680631256
0.08982844553584785,0.011593768111324579,-0.06410477260176042,1.793961828194056,1.5903203804710593,-0.28632309068949247
-1.11795659720733,-1.038586276770768,-1.6081126861053698,-0.7841038071644695,-0.275161118938665,-1.1706167341870186
0.6265813458757191,0.011183762804447883,0.12823808948349702,0.41347571655774856,-0.44360584199165676,-0.03606162621247935
-0.8624899354559525,0.8096850678089658,0.259436149207649,-0.21339143468423494,0.13564547559855752,-0.7490848653296771
0.9429466589592144,0.31851004182286413,0.21484499545314367,0.9384979171963989,0.8449544470696144,1.3147178055923323
0.2520198873959825,0.4578161627992058,0.09164876422655763,0.7551494402963923,0.308059896226638,1.4586657292731846
-2.3505782084115543,-0.9775150404594417,-0.8219980379937848,-0.6274633943317138,0.6591085081479462,0.3113591409227595
-0.35945296920634956,-0.802634677621553,-0.7489536134245955,-1.1536074475360132,-0.8648555675178689,-0.26479683204592985
-0.654342839575443,-1.1188824217134656,-0.2604206508119252,0.05940384662413173,-0.08771864776341792,0.05768048109923618
0.47816510353984043,0.06992287389731444,0.18412509997388,-1.7054823817620859,-0.7507822817555937,-0.9202317277518612
-0.22190621629619284,-1.3796802665095051,-0.5640592882129627,0.12010589572400404,-0.6576140511394302,-0.17512077375820542
-0.7876711364479736,0.552076320085874,-0.24404572181274675,0.8999571292250781,1.7495183111709172,1.3679448682603566
0.4262776307682392,0.3372472106776945,0.29705545609109607,1.3531842414690285,1.0364150357197546,0.7852245818085546
0.46703275825207835,-0.2716651024880574,0.8918639858083283,-0.5313705035730747,0.2582604667606151,-0.33409137191220506
0.2784948835849741,-0.45759456715266744,-0.5287679824171239,0.3784792310856717,0.593142730030733,0.17667023894603842
-0.5460571212480315,-0.6423444568249189,-0.5728294336778792,-1.6452830727640437,-0.7375366386557789,-0.2439732178720596
0.08917755420002595,-0.9150850550602921,-0.011087943504089717,0.11837209378923835,1.1279441524498077,-0.49142774063517314
2.0258587699856654,2.9372659260877447,2.0585643104437743,2.0067139758611194,1.8368175607520858,1.5881395221696342
-0.3614087279766325,-1.0473088606532364,-0.21651315295994283,-0.9330823818937155,-0.1957584359715129,-0.16339708713351703
-1.5071561925523997,-1.1963959273688163,-1.3340878206835756,-1.1011754084422745,-0.8216731944743053,-0.9834618957835384
0.5183282238030574,-0.09995667654257312,0.6016058439036231,0.46457781650165186,0.6968982541932733,0.5788062511044498
-0.05236568620798898,-0.4963043687904095,-0.6383462195688933,-0.3718017873472227,-1.5482089620107482,-0.5137668152730464
-0.8352164358332713,-1.5753107325045248,-1.4806746907181028,-0.0982038685708034,-0.04107043537802352,-1.1200906076688049
-1.65992238903022,-0.7815956420108175,-1.0918565125238773,0.06061838492014615,-0.6982702077518406,-1.2942671508201329
-1.281521140539125,-1.9091391755973337,-0.7238721642072503,-0.24786897848777695,-0.39323425181641,0.3756687406782131
-1.013553311191892,-1.6150278708363721,-2.2643742865837764,-1.0716323242269392,-1.1140310899178787,-0.9755918847708996
2.0163213186838878,0.8796493034226509,2.3300417731394196,-1.2487558427302357,-0.309029551910894,-1.554039913776415
-1.1123562192031033,0.13531373643361855,-0.7933091488525644,1.7378174371213464,1.3197972343964501,1.18376902070211
2.8206297187295015,1.8965689115131485,1.1736365386234557,-1.0082046275145,-0.19487861831718284,-0.4968641838525902
-0.9656198229423207,-0.550907518683637,-0.5024710993456069,0.07195822772220334,-0.41823179518352055,-0.06209056083481024
0.9563976893148627,1.4956846384328224,1.5248500871081125,-0.682230604441998,-0.6572560703021684,-0.5413991322618855
-0.4859473175025221,-0.5834321850226691,-0.5559271573729623,0.3116763524680288,0.022648295248469674,0.6047992125244089
0.6385693056529538,-0.4445430901937597,0.296836368612343,-0.3564193574072686,-0.06322323376102032,-0.24739339178435316
-0.898667628419065,-0.8746767791282526,-0.14918025656649014,-0.6503475292621105,-2.047629617924244,-0.8135412531740782
0.3181521581988117,-0.2874500757751381,0.06755012792918494,-0.5533084528086416,-0.2892314687775107,-0.92779101344367
-0.92475129896939,0.5150729449482134,-0.3084951556785705,-0.626032316344131,-1.0055689446419107,-1.0116069250797426
0.40027543477551675,0.17725152722078769,0.550799705770203,1.0609687950511932,0.9746499825927155,0.8398483545189366
0.869514795194042,-0.3110817390589687,0.10166765999657341,0.8066584787200244,0.8561746196517889,-0.3857926899421921
-0.09802723137370616,0.65103366278738,0.2658485602986572,0.09325141339681582,-0.0899215150903548,-0.16999357402560217
-0.41589842227630125,-0.6072627421491569,-0.5084262898663277,0.21640902373612853,-0.17599519659852073,0.4249262997408205
1.4428976439492067,-0.5586336901672617,0.18236343244257808,1.3227204474246195,1.815114401819585,1.4813043493282791
1.6401032255549528,1.7668711191688578,1.2072302623561761,0.975436262079105,-0.5295459024162429,1.0644638659755232
-0.5529089466026028,-0.2541251179832565,-1.138704705564193,-1.3400813452786122,-0.8830949530766302,-0.8245079410749893
1.1065701495903013,1.4208014210072044,0.05258838653328035,0.7675322576993864,0.3794602213047508,0.1517797677513937
-0.45234573145733126,0.3247915552671685,-0.8374774499385489,-1.0558771441827726,-1.9078656056847492,-1.173146960034491
0.7337668422704168,1.2900340781830377,0.5915331279451941,0.1439177662117589,0.25195981270745793,0.9372634067675616
-0.6941633921451752,-1.0770852261137733,-0.9072786084466631,-1.1934926051648582,-0.34539481786644,-1.1775059678986477
0.5545288529467953,0.26353763964189586,1.261353692775641,-0.4267158400552908,0.03270973845237583,0.8591420844825748
0.2920395626816964,-0.5479470527735153,-0.10890890069773507,-0.11110802264633494,0.005438261407366848,-0.4014565431295237
-0.226519832570592,-0.885222225714315,-0.10795048579905939,0.29936157490111076,-0.025713458343929185,-0.6325780112017707
1.3653670725845541,0.8826564807019343,0.5750046650832054,-2.0324477565228514,-2.379571266001327,-2.1845208675023073
-0.4138440753312155,0.40162853034967194,-0.44474608998752063,0.4056210573449306,-0.14538551493482832,0.22329258411857233
0.13597575765283965,0.5590837751088658,-0.0520650384834459,-0.9755699785894203,-0.8564139016515372,-0.48488537971478873
-1.9346548644165789,-1.0837466072460227,-1.4229011477354374,1.1552971562353236,-0.7994832223979146,0.23339567989535814
0.7209151702621832,0.843402846713513,1.1960908426723675,-2.1007712212099205,-0.7847217690078632,-0.13102711470971162
0.4541626543803945,0.7155057623676865,1.0494681103390169,-0.25021645214064475,-0.37825180012660964,-1.2108576371759048
0.1340964959942653,-0.2548538203552316,-0.5512797007400634,-0.791482723521082,-1.0615286954650704,-0.9778869337861932
0.13527054183411324,-0.6581075251577938,0.3021747878190256,0.37763128512029753,0.6266493864109687,1.7586341950014368
1.14666499687025,0.7407599689252199,0.07123565268634463,1.2059422705117742,1.4196058819191775,1.2586363404391654
0.9449462607434294,0.9350472872348238,0.749673856863563,-0.17987989899657547,0.27349695857146145,0.777812093993669
0.8232965029100607,1.2884998882439136,0.8738145583074894,0.5756956728365683,0.4159501164988247,1.0593190866637998
0.8606958654697906,-0.013805935032157324,0.8668157813073701,-0.5030512804659891,-0.3578783557513625,-0.024981699586238054
-0.23779206852122448,0.34708090574469197,-0.3368186477445984,-0.8298104257204145,-0.8084528971929759,-0.739406822277001
1.1684729853609117,0.8484007396035463,1.4032683523660858,0.17675538672225743,-1.199112791516474,-0.7436447321533832
0.07752502569406838,0.20824243070075188,0.25457555720205366,-0.5500055051245849,-0.4989850145705066,-0.15926619346684323
0.46456128537309826,1.3700228000221133,0.44442732302580507,1.9821259368751163,0.535715802634565,0.6165785856479213
0.9466908622215899,2.2428421130633356,1.8147663512710057,0.9002965105068468,0.2151167950501992,0.6973746866554705
-1.7689714925201776,-0.5310132991116483,-0.7396382082682504,-0.16781899656440352,-1.3823899664829318,-0.5680064242079664
-0.6799412290925377,-0.4109497095256329,-0.3471926117632255,-1.2482304441611562,-0.4288124225981215,0.035585598131185225
0.5264851231991368,1.2254943646742391,1.2129656730773952,0.5258058288647982,-0.1286382117657605,0.37527093975904535
-0.8078035231217977,-0.7428880084466088,-0.7934993097684236,-1.080222404968854,-0.8829954161732512,-0.5454441057008464
-0.2324223839226044,-0.34223947051557446,0.0036787747588322914,-1.8343820768701078,-0.6928369908525005,-0.8502063936283079
-0.48784918779323777,-0.024223348897240482,-1.3329647091217562,-0.7057316919351967,0.2565477924495295,0.18164703140820954
1.0617054005441704,0.7498410640860875,1.1381156522938782,1.0222278607362254,0.8476599418625215,0.3665258260803802
-2.7510551584019356,-1.3266558284773287,-1.0389064197692401,0.30441571775718884,-0.5112574718323981,0.40169971204176785
0.48625425570598213,0.8175760342399259,-0.3231314503711417,0.23641102257654997,0.6574951730289613,0.31915941056968505
0.583846496717418,1.0892488479797104,1.2885825985324328,-1.4493863499297226,-1.2061840381249012,-1.479873965439338
0.2514334131986776,-0.7600031031450305,-0.6485214247378066,0.4185581968029597,0.7500435407817518,-0.2897386718467486
-1.7073141521522508,-1.8817812708630535,-1.0186057758511122,0.5193621807544682,0.6966750766139778,1.2517047991160277
0.09064946439258614,0.5073319676365184,0.16547676969435618,1.0165542917381858,0.9039991115942557,0.2996564574468412
-0.4512718492510183,0.1635413363278081,-0.18195278695260197,-0.03471634016722014,0.819709345773511,0.05301261980395039
1.5136959282874003,1.297129847940815,0.8900224543624655,0.3639043512549256,0.24086473328889302,0.5217739700254824
0.04770486182920161,0.3223585972042331,0.5699682517869264,-0.01309826389126506,-0.03936916962971379,-0.3365041541938636
-1.1844418155723182,-1.492416140739265,-0.28329516427259643,0.6096540732710263,0.4012497246704656,-0.8781753592871486
0.24250596267375246,0.5830650377793556,-0.29316057083137526,0.3371141820300825,-0.6388848544648342,0.38078085401431727
0.21540391108477197,0.680923530946141,-0.055591146246710466,-0.5025602398767799,-0.18289772050525244,-1.0434149828111972
-0.46347683112446036,-0.8417488097383288,-0.13331963417458534,0.9109462646684985,0.3943815706396686,1.2346268721857796
-0.8795822566181755,-1.1651098555933257,-0.811181843571512,-0.2500717941951856,-0.45690412259977486,-0.6712661512181728
0.5248807308226705,-0.24402295792783935,0.19840013913326524,0.7620338202902873,0.4522083928142421,0.7971411941121218
-0.20915815109777666,0.43733294873529593,0.3227827156033924,-0.24841086840802262,1.5340719177413937,-0.4405909383248141
0.4923951312419713,1.2302751123743942,0.4990677647774736,0.09935175965740828,0.26770246978002366,1.0942213317956484
-0.18861852765300402,1.2727813364778904,0.4794682613751393,1.3809562317101824,1.5664555179219666,1.1993120418127257
0.025319760086851162,-0.12480709606623297,-1.0174118070537777,-1.8049504558735159,-1.9218495204347166,-0.8306442030831451
0.6300889429611408,1.8564389536025883,1.0851104487315355,-0.7286045914847858,-0.40740980179422315,-0.6009053619397237
-0.35631885694649856,0.3200150228650229,-0.4115681525281801,0.0772637983905401,0.8274906684151724,0.1107942132314732
-1.7454447448881385,-1.798538037781625,-1.576211271858171,-0.26111032967523495,-1.1536891365121364,-0.8458490728793444
-2.159815212051658,-1.6143623064795687,-1.0637151870107884,-1.2564748365430773,-0.42716562850380246,-1.1771727635292029
0.27526330795554294,0.14463239294565944,0.40789931307439625,0.17509340251697453,0.3371842408302055,0.2826547789696959
-0.2507317357524791,0.21358299273626108,0.23002840001221064,-1.1424615645449632,-1.211839536077873,-0.6166775960242301
-1.9487728004834586,-1.8624383191875975,-1.5672442129236748,0.5759365319859242,-0.9089106200616517,0.268977939816545
-1.1834092722961547,-0.18715123826837926,0.4015133374629244,0.540231850019744,0.3505542090846152,0.04577897755832744
0.5893582844027337,0.4337731675432446,0.14459013638871326,0.050344481305381134,0.2982456402590997,-0.21338099708664732
0.268200786404082,-0.007628026767327878,0.7193799902088542,0.5047778757148174,0.3901756932991123,0.6327813378772402
0.3931248748805125,0.46825246158520817,0.4725384723144358,-0.5519251484739528,-0.687865063970533,0.5296006283775156
-0.32738946233355,-0.4048371158792467,0.07941523570337504,0.2527942228251723,-0.5115158360066482,0.6339679115219795
0.574661104203603,0.056416187882304014,1.0896357256402078,0.04861391698035347,-0.7412705042323777,0.5651398813296464
0.686808741158939,0.3464113709805069,1.0671236019465107,-0.08887030523575369,-0.13384138937353177,-0.4571638437640547
0.2507508680280883,0.25074256610330414,-0.03419750207811751,0.29636715764602406,0.6629763907935684,0.5433767674574824
-2.3241589730811913,-2.3515816855977145,-1.205646855677251,-2.4073336413384845,-1.1788785645816273,-1.2223210241942615
-0.8303989568431277,-1.6837421601786051,-0.8574426877890363,-2.193722664179932,-1.9213532304338872,-1.3760641148519313
-0.6758182344974284,0.05216645286706034,-0.8844774578201541,0.6642874549179453,0.8755236340270626,0.7877073791073101
0.6542719496190601,-0.5275422302854504,-0.8101465054775743,-0.3177071399075795,0.40280910644579954,0.34827417446138814
1.0501581074367403,0.5107353702750397,1.1739268363090167,0.6199535055424894,1.6806745357769926,2.269688457835863
0.2449512571332258,0.41358309343678934,-0.20250415583282955,0.2613589236938366,0.733595013604527,0.4522503674678338
-0.6611905550222159,0.7185472341495048,0.1454068828241012,-0.4898465019422661,-0.7532897334437925,-0.6593644108570643
-0.18952612600778979,-0.6824324444466507,-0.2512948000562357,-1.3320711793021438,-1.3535312380829938,-1.699206950926286
-1.6362958298595727,-0.8375057489912844,-0.6141710206203234,-0.9539852523518646,-0.4172462833814545,-0.27082972099305713
-0.15525860410724102,0.44899814244307323,0.8318167573042812,1.6311507950987318,0.8919614139013857,1.3160197555099995
-0.6063792140634277,-0.628029184747888,-0.9907642915072025,-0.0345455179257004,-0.19591164406214379,0.4163890543224369
-0.6971686545654078,-0.4259715883526803,-0.6453026870825955,0.644147054511157,0.24250786530473636,0.6333706872256235
0.10391034353005324,-0.7349878454940906,-0.9969707678656208,-0.783261540540248,-1.277345938168289,-2.0597070636009125
0.3609187482254944,0.9528160683214764,0.4937032844477006,-0.6215985097837436,0.3158908512695594,-0.8483648652604021
-0.893264442817488,-0.465764126701899,-0.2515130680017256,-0.6858375874157783,-0.4723422241672745,-0.686161320514778
-0.2604148047582685,-0.5431730581032165,-0.4083895351900215,0.32527440591131374,0.31956950013662083,0.6144520580643066
0.13128628435429768,-0.0727363040548496,-0.48014463176482775,0.2744572338605636,0.20550184736831517,0.3075328954668557
1.4145400369090726,0.23384288843230186,0.5094084391330107,1.5735294400753521,1.088885381080174,1.9945895551936332
-0.5920323836552411,-0.3327781356311231,-0.673255781649194,-1.3739509993775052,-1.0470410255854596,-0.6701029512967527
0.9642217913584693,1.3172952688150303,0.6877468932288231,-0.3079441344481578,1.1282605316885803,-0.0012736573905652582
0.6062449712898021,0.5810322073987724,0.37517760532418415,0.8396171451392687,0.2907519197715005,0.38140671550201666
-0.09861133825526736,0.28313482002785617,-0.45539231823783577,-0.21810056654765536,0.342845079235937,0.508017927437193
1.9181476419003534,1.4105523213589901,1.7744259974822245,1.521948262062597,1.6156948906553874,1.126657912219041
0.6570452243313445,0.36110413380945244,0.32882334331429186,0.6963357276810408,1.3962422769651488,-0.6535492746809783
0.4441565613016751,0.4030521753061514,0.3282162285158908,-1.0538172718889098,-0.6076536297804671,-1.085622386944056
0.4146390786910544,0.2691875969134895,0.4483190175787306,0.24109456213595404,0.3019165039693504,-0.16948449650753378
1.1223042197562525,0.21591984011769833,-0.6600508309583405,-1.0863733092085672,-1.3611667178059383,-0.5598621704736181
-1.5337646890703045,-1.7139146994351764,-0.31142966653561144,-1.5703012047893206,-1.4664284383389636,-1.949549849433299
-1.389390019984575,-0.8902769028894763,-0.7272494304961905,-1.3140188444519327,-0.5927522409352313,-0.37060946781393633
-0.13764727767306578,-0.29533470117814825,-0.35116338439717043,1.4408791341709792,1.449804644449345,1.6135584465159793
1.274970876519568,0.552724884391967,0.5208205148661161,-0.4621285029921342,-0.28078911938524137,-0.8135543079102727
0.5931360029605106,0.6405330074058568,0.8043009144445565,0.5093526641887558,-0.6430396717918478,-0.26131514862304966
-0.20388354201214084,-0.22960713695739246,-0.48195671798185874,-0.5486787657256861,0.13804541206857396,-0.230250284107798
0.5001081115283443,0.05616997138445862,-0.07838939794137911,-0.10405541324006902,-0.09365350830377935,0.05415450422437876
1.7205260984611779,0.7513782046742893,0.905885956785789,-1.2920680256307837,-1.2759842879380179,-0.03389093061496462
-0.15072727842058864,-0.07536947639981278,0.11672651543593068,2.038186301493068,1.5430782264017333,1.681450613314301
0.8750043177033844,0.019594858985573338,-0.3993360727967761,1.5930467089523723,1.3299064517205375,0.735170762463687
-0.5806813051855668,-0.1793238124679778,0.06848598290556346,0.9983261345288769,-0.017151040468016854,0.37308602895935505
0.24134778332213047,-1.1397188360240136,0.41693516043941065,-0.6741071418635295,0.013074807023563506,-0.011117049209742852
-0.09249190532585017,-0.2721506222983387,-1.5939033310384076,-0.08685781372669549,0.267995967918328,0.17449588268011212
-0.39974639932672473,-0.18360015639094412,-0.2889934892210105,0.3508907459826572,-0.4593933061470096,0.21836624397544419
1.0922484109429809,0.37824370077230207,1.0621011020287077,0.810530810004662,0.4947817454279381,-1.0678646045522215
-0.7587421921339954,0.7021934080797723,-0.42361784138631964,-0.5583168603166605,0.8533981991877908,0.30947348503295546
